Gender,Age,MonthlyCharges,TotalCharges,TenureMonths,SupportTickets,Churn,ChargesPerMonth,TicketsPerMonth,HighSupport,ShortTenure,IsMonthly,ChargeToAge,Country_Egypt,Country_Kuwait,Country_Saudi Arabia,Country_UAE,SubscriptionType_Basic,SubscriptionType_Premium,SubscriptionType_Standard,ContractType_Monthly,ContractType_Yearly,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Visa,TenureBucket_0-6,TenureBucket_13-24,TenureBucket_25+,TenureBucket_7-12
0,32,81,1458,18,0,0,76.73684210526316,0.0,0,0,1,2.53125,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
1,47,129,1548,12,1,0,119.07692307692308,0.07692307692307693,0,0,0,2.74468085106383,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
1,46,150,4350,29,3,0,145.0,0.1,1,0,1,3.260869565217391,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
1,34,241,7471,31,6,1,233.46875,0.1875,1,0,1,7.088235294117647,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1,28,239,1434,6,5,1,204.85714285714286,0.7142857142857143,1,1,0,8.535714285714286,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
0,23,97,2522,26,4,0,93.4074074074074,0.14814814814814814,1,0,0,4.217391304347826,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0,46,115,920,8,3,0,102.22222222222223,0.3333333333333333,1,0,1,2.5,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,27,307,614,2,0,0,204.66666666666666,0.0,0,1,1,11.37037037037037,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
0,45,109,3924,36,3,0,106.05405405405405,0.08108108108108109,1,0,1,2.422222222222222,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
0,46,179,3759,21,1,0,170.86363636363637,0.045454545454545456,0,0,0,3.891304347826087,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1,41,307,2456,8,5,1,272.8888888888889,0.5555555555555556,1,0,0,7.487804878048781,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
0,37,124,4092,33,5,0,120.3529411764706,0.14705882352941177,1,0,1,3.3513513513513513,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1,29,88,440,5,0,1,73.33333333333333,0.0,0,1,0,3.0344827586206895,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
1,63,207,6417,31,0,0,200.53125,0.0,0,0,0,3.2857142857142856,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0,65,146,3212,22,1,0,139.65217391304347,0.043478260869565216,0,0,0,2.246153846153846,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
1,48,263,9468,36,3,0,255.8918918918919,0.08108108108108109,1,0,1,5.479166666666667,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
0,63,162,3564,22,4,0,154.95652173913044,0.17391304347826086,1,0,1,2.5714285714285716,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
1,18,277,8864,32,0,0,268.6060606060606,0.0,0,0,0,15.38888888888889,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1,27,123,1968,16,7,1,115.76470588235294,0.4117647058823529,1,0,0,4.555555555555555,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
1,64,249,4482,18,0,0,235.89473684210526,0.0,0,0,0,3.890625,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
0,65,311,8397,27,4,0,299.89285714285717,0.14285714285714285,1,0,0,4.7846153846153845,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,43,200,400,2,0,0,133.33333333333334,0.0,0,1,0,4.651162790697675,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
1,49,102,408,4,6,1,81.6,1.2,1,1,1,2.0816326530612246,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
1,35,215,3225,15,5,0,201.5625,0.3125,1,0,0,6.142857142857143,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1,26,80,2240,28,0,0,77.24137931034483,0.0,0,0,0,3.076923076923077,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
0,23,154,1232,8,3,0,136.88888888888889,0.3333333333333333,1,0,1,6.695652173913044,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
0,26,315,315,1,5,1,157.5,2.5,1,1,0,12.115384615384615,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
1,30,101,1111,11,6,0,92.58333333333333,0.5,1,0,1,3.3666666666666667,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
0,60,187,5984,32,8,1,181.33333333333334,0.24242424242424243,1,0,1,3.1166666666666667,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
0,27,203,6293,31,6,1,196.65625,0.1875,1,0,0,7.518518518518518,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
0,56,88,176,2,5,1,58.666666666666664,1.6666666666666667,1,1,0,1.5714285714285714,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
1,45,95,2470,26,8,0,91.48148148148148,0.2962962962962963,1,0,0,2.111111111111111,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,59,96,480,5,8,0,80.0,1.3333333333333333,1,1,1,1.6271186440677967,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1,65,126,882,7,7,1,110.25,0.875,1,0,0,1.9384615384615385,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1,19,110,3520,32,5,0,106.66666666666667,0.15151515151515152,1,0,0,5.7894736842105265,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,65,193,5790,30,7,1,186.7741935483871,0.22580645161290322,1,0,0,2.9692307692307693,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0
1,36,243,8505,35,4,0,236.25,0.1111111111111111,1,0,0,6.75,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1,65,109,3052,28,8,0,105.24137931034483,0.27586206896551724,1,0,0,1.676923076923077,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,36,289,867,3,1,1,216.75,0.25,0,1,0,8.027777777777779,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
0,64,234,3510,15,5,0,219.375,0.3125,1,0,1,3.65625,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
0,64,111,222,2,6,1,74.0,2.0,1,1,0,1.734375,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0
1,55,296,9768,33,1,1,287.29411764705884,0.029411764705882353,0,0,1,5.381818181818182,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
0,50,318,3498,11,3,0,291.5,0.25,1,0,0,6.36,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
1,51,198,2376,12,3,0,182.76923076923077,0.23076923076923078,1,0,0,3.8823529411764706,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
0,33,122,1464,12,1,1,112.61538461538461,0.07692307692307693,0,0,0,3.696969696969697,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
0,59,165,3135,19,7,0,156.75,0.35,1,0,1,2.7966101694915255,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
0,20,204,1632,8,4,0,181.33333333333334,0.4444444444444444,1,0,0,10.2,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
0,32,120,2760,23,2,0,115.0,0.08333333333333333,0,0,0,3.75,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0,28,164,3116,19,7,0,155.8,0.35,1,0,0,5.857142857142857,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
0,45,94,1034,11,3,1,86.16666666666667,0.25,1,0,1,2.088888888888889,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
1,30,90,1710,19,4,0,85.5,0.2,1,0,0,3.0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
0,19,248,2232,9,8,1,223.2,0.8,1,0,0,13.052631578947368,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
1,49,291,8148,28,2,1,280.9655172413793,0.06896551724137931,0,0,0,5.938775510204081,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
1,62,151,4379,29,0,0,145.96666666666667,0.0,0,0,1,2.435483870967742,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
1,63,201,6231,31,3,0,194.71875,0.09375,1,0,0,3.1904761904761907,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
0,42,102,3264,32,7,1,98.9090909090909,0.21212121212121213,1,0,0,2.4285714285714284,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,63,270,3510,13,0,0,250.71428571428572,0.0,0,0,0,4.285714285714286,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
0,27,143,2145,15,2,0,134.0625,0.125,0,0,0,5.296296296296297,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
1,48,120,840,7,0,0,105.0,0.0,0,0,0,2.5,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
1,34,249,3735,15,0,0,233.4375,0.0,0,0,1,7.323529411764706,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
0,23,283,7641,27,1,1,272.89285714285717,0.03571428571428571,0,0,1,12.304347826086957,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,36,159,3180,20,8,1,151.42857142857142,0.38095238095238093,1,0,1,4.416666666666667,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
1,43,108,1512,14,3,1,100.8,0.2,1,0,1,2.511627906976744,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,60,167,501,3,5,0,125.25,1.25,1,1,1,2.783333333333333,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
1,52,109,2071,19,4,0,103.55,0.2,1,0,1,2.0961538461538463,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0,63,242,726,3,7,1,181.5,1.75,1,1,1,3.8412698412698414,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
1,38,172,1204,7,4,1,150.5,0.5,1,0,0,4.526315789473684,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
0,33,230,3910,17,3,1,217.22222222222223,0.16666666666666666,1,0,0,6.96969696969697,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1,48,156,4212,27,2,0,150.42857142857142,0.07142857142857142,0,0,1,3.25,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
1,56,158,632,4,2,1,126.4,0.4,0,1,1,2.8214285714285716,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
1,34,240,3120,13,8,0,222.85714285714286,0.5714285714285714,1,0,0,7.0588235294117645,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
1,37,319,8294,26,0,0,307.18518518518516,0.0,0,0,1,8.621621621621621,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
1,63,204,6732,33,5,1,198.0,0.14705882352941177,1,0,0,3.238095238095238,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
1,23,85,1445,17,1,0,80.27777777777777,0.05555555555555555,0,0,1,3.6956521739130435,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,25,235,5405,23,6,1,225.20833333333334,0.25,1,0,1,9.4,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
0,38,319,5742,18,8,0,302.2105263157895,0.42105263157894735,1,0,1,8.394736842105264,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1,46,307,5526,18,8,0,290.8421052631579,0.42105263157894735,1,0,0,6.673913043478261,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
1,42,93,558,6,8,1,79.71428571428571,1.1428571428571428,1,1,1,2.2142857142857144,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
0,44,87,435,5,5,0,72.5,0.8333333333333334,1,1,0,1.9772727272727273,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
0,63,267,3471,13,7,1,247.92857142857142,0.5,1,0,1,4.238095238095238,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,43,291,6402,22,7,0,278.3478260869565,0.30434782608695654,1,0,1,6.767441860465116,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1,55,315,1890,6,3,0,270.0,0.42857142857142855,1,1,1,5.7272727272727275,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
1,59,197,3152,16,6,1,185.41176470588235,0.35294117647058826,1,0,0,3.3389830508474576,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
1,29,241,8676,36,7,1,234.48648648648648,0.1891891891891892,1,0,0,8.310344827586206,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
0,38,157,5495,35,6,1,152.63888888888889,0.16666666666666666,1,0,0,4.131578947368421,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0,24,276,7176,26,8,1,265.77777777777777,0.2962962962962963,1,0,1,11.5,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,30,194,1940,10,5,0,176.36363636363637,0.45454545454545453,1,0,0,6.466666666666667,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
0,20,211,7385,35,4,0,205.13888888888889,0.1111111111111111,1,0,0,10.55,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1,62,292,2628,9,7,1,262.8,0.7,1,0,0,4.709677419354839,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
0,32,201,4824,24,4,0,192.96,0.16,1,0,0,6.28125,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
1,42,108,2376,22,3,1,103.30434782608695,0.13043478260869565,1,0,1,2.5714285714285716,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
0,51,276,5244,19,5,1,262.2,0.25,1,0,1,5.411764705882353,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1,21,288,4896,17,8,1,272.0,0.4444444444444444,1,0,0,13.714285714285714,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
1,47,212,212,1,5,0,106.0,2.5,1,1,0,4.51063829787234,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
1,54,276,828,3,4,0,207.0,1.0,1,1,1,5.111111111111111,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
1,63,248,7440,30,3,0,240.0,0.0967741935483871,1,0,0,3.9365079365079363,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,54,95,190,2,4,0,63.333333333333336,1.3333333333333333,1,1,0,1.7592592592592593,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0
1,28,299,10166,34,4,0,290.45714285714286,0.11428571428571428,1,0,1,10.678571428571429,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
0,51,254,1524,6,8,1,217.71428571428572,1.1428571428571428,1,1,0,4.980392156862745,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
0,58,282,6204,22,3,1,269.7391304347826,0.13043478260869565,1,0,0,4.862068965517241,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
0,55,99,3366,34,1,1,96.17142857142858,0.02857142857142857,0,0,0,1.8,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
1,40,260,7020,27,3,0,250.71428571428572,0.10714285714285714,1,0,0,6.5,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0
1,57,268,5628,21,0,0,255.8181818181818,0.0,0,0,1,4.701754385964913,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
0,31,250,500,2,0,0,166.66666666666666,0.0,0,1,0,8.064516129032258,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
1,51,143,1716,12,7,0,132.0,0.5384615384615384,1,0,0,2.803921568627451,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
1,34,204,4080,20,6,0,194.28571428571428,0.2857142857142857,1,0,0,6.0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
1,60,85,1360,16,5,0,80.0,0.29411764705882354,1,0,0,1.4166666666666667,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1,35,312,8112,26,4,0,300.44444444444446,0.14814814814814814,1,0,0,8.914285714285715,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
0,18,276,6900,25,2,0,265.38461538461536,0.07692307692307693,0,0,0,15.333333333333334,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
0,19,142,3692,26,1,1,136.74074074074073,0.037037037037037035,0,0,1,7.473684210526316,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
0,59,83,1245,15,7,0,77.8125,0.4375,1,0,1,1.4067796610169492,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
1,20,159,1431,9,0,0,143.1,0.0,0,0,1,7.95,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
0,24,99,2772,28,5,0,95.58620689655173,0.1724137931034483,1,0,1,4.125,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,36,87,870,10,7,0,79.0909090909091,0.6363636363636364,1,0,1,2.4166666666666665,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,52,99,1584,16,3,0,93.17647058823529,0.17647058823529413,1,0,1,1.9038461538461537,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
1,63,174,2958,17,6,0,164.33333333333334,0.3333333333333333,1,0,0,2.761904761904762,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
1,39,88,2112,24,0,1,84.48,0.0,0,0,0,2.2564102564102564,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
1,44,122,1342,11,6,0,111.83333333333333,0.5,1,0,1,2.772727272727273,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
1,44,129,1290,10,0,0,117.27272727272727,0.0,0,0,0,2.9318181818181817,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
0,32,196,6272,32,2,0,190.06060606060606,0.06060606060606061,0,0,1,6.125,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
1,27,208,1248,6,3,1,178.28571428571428,0.42857142857142855,1,1,1,7.703703703703703,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
0,27,209,3553,17,0,0,197.38888888888889,0.0,0,0,0,7.7407407407407405,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0
1,40,173,3287,19,4,1,164.35,0.2,1,0,0,4.325,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0
0,47,182,3094,17,6,0,171.88888888888889,0.3333333333333333,1,0,1,3.872340425531915,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
1,44,91,1638,18,2,1,86.21052631578948,0.10526315789473684,0,0,1,2.0681818181818183,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0,65,273,819,3,0,0,204.75,0.0,0,1,0,4.2,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
1,33,103,3090,30,8,1,99.6774193548387,0.25806451612903225,1,0,1,3.121212121212121,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
0,38,254,4826,19,8,1,241.3,0.4,1,0,1,6.684210526315789,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
1,24,100,2800,28,2,0,96.55172413793103,0.06896551724137931,0,0,1,4.166666666666667,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
0,30,202,1010,5,0,0,168.33333333333334,0.0,0,1,1,6.733333333333333,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
1,50,178,2136,12,0,1,164.30769230769232,0.0,0,0,0,3.56,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
0,57,141,3243,23,0,1,135.125,0.0,0,0,1,2.473684210526316,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
0,47,106,3286,31,0,1,102.6875,0.0,0,0,1,2.25531914893617,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1,33,100,3600,36,4,1,97.29729729729729,0.10810810810810811,1,0,1,3.0303030303030303,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1,31,127,4318,34,4,1,123.37142857142857,0.11428571428571428,1,0,1,4.096774193548387,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1,56,94,2256,24,0,1,90.24,0.0,0,0,1,1.6785714285714286,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
0,57,83,1162,14,0,0,77.46666666666667,0.0,0,0,0,1.456140350877193,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
0,22,319,9570,30,7,1,308.7096774193548,0.22580645161290322,1,0,1,14.5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
0,19,200,600,3,1,0,150.0,0.25,0,1,1,10.526315789473685,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
0,57,296,1776,6,2,0,253.71428571428572,0.2857142857142857,0,1,0,5.192982456140351,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
0,45,123,2091,17,3,0,116.16666666666667,0.16666666666666666,1,0,0,2.7333333333333334,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
0,42,85,595,7,7,1,74.375,0.875,1,0,1,2.0238095238095237,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,27,94,1504,16,7,1,88.47058823529412,0.4117647058823529,1,0,1,3.4814814814814814,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
1,34,318,6360,20,6,1,302.85714285714283,0.2857142857142857,1,0,1,9.352941176470589,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1,30,230,6210,27,4,0,221.78571428571428,0.14285714285714285,1,0,1,7.666666666666667,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
0,56,296,6808,23,8,1,283.6666666666667,0.3333333333333333,1,0,1,5.285714285714286,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
1,52,302,3624,12,5,0,278.7692307692308,0.38461538461538464,1,0,1,5.8076923076923075,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
0,22,254,4572,18,8,1,240.6315789473684,0.42105263157894735,1,0,0,11.545454545454545,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
0,65,299,2691,9,6,1,269.1,0.6,1,0,1,4.6,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,37,174,3306,19,1,0,165.3,0.05,0,0,1,4.702702702702703,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
1,41,286,2574,9,1,1,257.4,0.1,0,0,1,6.975609756097561,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
0,60,165,1980,12,2,0,152.30769230769232,0.15384615384615385,0,0,0,2.75,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
1,31,268,5092,19,5,1,254.6,0.25,1,0,0,8.64516129032258,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0
0,60,103,3296,32,7,0,99.87878787878788,0.21212121212121213,1,0,1,1.7166666666666666,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1,19,265,5565,21,3,1,252.95454545454547,0.13636363636363635,1,0,1,13.947368421052632,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1,38,314,6594,21,4,0,299.72727272727275,0.18181818181818182,1,0,0,8.263157894736842,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
0,25,144,3312,23,7,0,138.0,0.2916666666666667,1,0,0,5.76,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0,58,90,1350,15,7,0,84.375,0.4375,1,0,0,1.5517241379310345,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1,39,171,2907,17,5,1,161.5,0.2777777777777778,1,0,1,4.384615384615385,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
1,30,108,432,4,7,1,86.4,1.4,1,1,0,3.6,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
0,58,287,2296,8,0,0,255.11111111111111,0.0,0,0,1,4.948275862068965,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
0,33,119,1666,14,4,0,111.06666666666666,0.26666666666666666,1,0,1,3.606060606060606,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0,32,119,952,8,6,0,105.77777777777777,0.6666666666666666,1,0,0,3.71875,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
1,47,208,4160,20,4,1,198.0952380952381,0.19047619047619047,1,0,1,4.425531914893617,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0,48,117,3042,26,1,0,112.66666666666667,0.037037037037037035,0,0,0,2.4375,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
0,24,311,7464,24,8,1,298.56,0.32,1,0,1,12.958333333333334,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
1,32,108,432,4,7,0,86.4,1.4,1,1,0,3.375,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
1,45,250,7000,28,3,1,241.3793103448276,0.10344827586206896,1,0,1,5.555555555555555,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1,25,292,10220,35,7,1,283.8888888888889,0.19444444444444445,1,0,0,11.68,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
0,62,298,596,2,3,0,198.66666666666666,1.0,1,1,0,4.806451612903226,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
1,32,88,1672,19,8,0,83.6,0.4,1,0,0,2.75,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
1,64,266,3724,14,7,0,248.26666666666668,0.4666666666666667,1,0,0,4.15625,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
1,41,288,288,1,8,1,144.0,4.0,1,1,1,7.024390243902439,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
1,53,215,7740,36,1,0,209.1891891891892,0.02702702702702703,0,0,0,4.056603773584905,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
1,57,197,1576,8,8,0,175.11111111111111,0.8888888888888888,1,0,0,3.456140350877193,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
0,27,98,2156,22,7,0,93.73913043478261,0.30434782608695654,1,0,1,3.6296296296296298,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
1,29,126,4032,32,0,0,122.18181818181819,0.0,0,0,0,4.344827586206897,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
1,28,81,1296,16,5,0,76.23529411764706,0.29411764705882354,1,0,0,2.892857142857143,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0,37,320,640,2,1,1,213.33333333333334,0.3333333333333333,0,1,1,8.64864864864865,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
1,37,267,5340,20,5,0,254.28571428571428,0.23809523809523808,1,0,0,7.216216216216216,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
0,21,213,5538,26,2,0,205.11111111111111,0.07407407407407407,0,0,0,10.142857142857142,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0
1,52,207,1449,7,6,0,181.125,0.75,1,0,0,3.980769230769231,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1,43,143,3289,23,2,0,137.04166666666666,0.08333333333333333,0,0,1,3.3255813953488373,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
0,63,213,5538,26,7,1,205.11111111111111,0.25925925925925924,1,0,0,3.380952380952381,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
0,22,111,2220,20,2,1,105.71428571428571,0.09523809523809523,0,0,0,5.045454545454546,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
